КодЗакупки,НазваниеЗакупки,ДатаЗакупки,КодФилиала,ИНН,КодГруппы,КодКомиссии,СуммаПлан,СуммаФакт,ФлагИмпорта,СтатусКонтракта
40009574184,Услуги Аренда и покупка имущества — Филиал ПАО АНК Башнефть Башнефть-Новойл (№40009574184),2024-04-12,10,9900000053,93,ЗК-Услуги-004,109145.03,117121.54,1,Исполнен
40004737877,"Услуги Землеустроительные работы, филиал АО РН-Тверь (процедура 40004737877)",2022-10-10,59,9900000119,77,ЗК-Услуги-003,111857.27,116757.13,1,Исполнен
40008336723,Услуги HR и обучение персонала для АнгараНефть (процедура 40008336723),2025-02-25,56,9900000119,94,ЗК-Услуги-007,130561.44,115531.13,1,Исполнен
40009480232,Услуги Энергоснабжение — ООО НЗМП (№40009480232),2022-07-21,50,9900000119,101,ЗК-Услуги-005,129048.26,114443.76,1,В работе
40003215736,"Услуги Энергоснабжение, филиал АнгараНефть (процедура 40003215736)",2025-03-07,56,9900000259,101,ЗК-Услуги-002,90503.02,114432.07,1,Исполнен
40004806957,Услуги Капитальное строительство для УВАТНЕФТЕГАЗ (процедура 40004806957),2024-07-27,22,9900000050,0,ЗК-Услуги-002,120527.61,114179.76,1,Исполнен
40001847929,Услуги Проектно-изыскательские работы (ПИР) — ООО РН-Черноземье (№40001847929),2024-09-23,6,9900000054,73,ЗК-Услуги-006,128294.93,114079.35,1,В работе
40000600016,"Услуги Строительство и содержание дорог, филиал РН-Морской_терминал_Находка (процедура 40000600016)",2024-04-14,72,8913008910,64,ЗК-Услуги-008,137874.51,113563.48,1,Исполнен
40008775941,Услуги Экология и охрана труда для ООО РН-ПУРНЕФТЕГАЗ (процедура 40008775941),2022-11-10,34,9900000069,95,ЗК-Услуги-001,117166.88,112886.97,1,Исполнен
40001821755,Услуги Финансы и консалтинг — Саратовнефтепродукт (№40001821755),2024-03-02,67,9900000231,80,ЗК-Услуги-006,88421.82,112599.3,1,Исполнен
40001821755,"Услуги Финансы и консалтинг, филиал Саратовнефтепродукт (процедура 40001821755)",2024-03-02,67,9900000070,80,ЗК-Услуги-002,88421.82,112599.3,1,Исполнен
40002379575,Услуги Строительно-монтажные работы (СМР) для ООО СКН (процедура 40002379575),2023-03-27,87,9900000056,72,ЗК-Услуги-002,102727.31,112051.93,1,Исполнен
40006003446,Услуги Химизация добычи — Туапсинский НПЗ (№40006003446),2023-04-20,29,9900000168,66,ЗК-Услуги-007,109915.84,111660.47,1,Исполнен
40007539172,"Услуги Землеустроительные работы, филиал АО Отрадненский ГПЗ (процедура 40007539172)",2025-04-27,55,9900000001,77,ЗК-Услуги-010,119069.8,111067.39,1,Расторгнут
40008750487,Услуги Работа с гибкими трубами (ГНКТ) для ООО РН-Черноземье (процедура 40008750487),2023-09-18,6,9900000050,61,ЗК-Услуги-001,138866.12,110111.98,1,Исполнен
40007137341,Услуги Прочие непроизводственные услуги — Саратовнефтепродукт (№40007137341),2025-09-01,67,9900000058,102,ЗК-Услуги-006,115209.36,109181.8,1,Исполнен
40005575687,"Услуги Работа с гибкими трубами (ГНКТ), филиал АРТ АВИА (процедура 40005575687)",2023-11-28,23,9900000066,61,ЗК-Услуги-007,123198.72,108842.55,1,Исполнен
40008937563,Услуги Сопровождение бурения для Туапсинский НПЗ (процедура 40008937563),2023-05-22,29,8913008910,57,ЗК-Услуги-008,141024.68,108671.33,1,В работе
40006439567,Услуги Капитальное строительство — АООРЕНБУРГНЕФТЬ (№40006439567),2022-03-02,2,9900000050,0,ЗК-Услуги-007,81684.4,108030.65,1,В работе
40000630264,"Услуги Эксплуатационное бурение, филиал ООО_Башнефть-Розница (процедура 40000630264)",2022-08-16,63,9900000057,55,ЗК-Услуги-006,114238.71,107590.41,1,Исполнен
40009410656,Услуги Сейсморазведка для РН-Морской_терминал_Находка (процедура 40009410656),2023-10-26,72,9900000119,58,ЗК-Услуги-009,111397.29,107278.41,1,Исполнен
40007864567,Услуги EPC/EPCM контракты — ВНИКТИНХО (№40007864567),2023-06-03,46,9900000076,74,ЗК-Услуги-003,93362.96,107101.86,1,Исполнен
40006689044,"Услуги Авиаперевозки и работы, филиал АЗКиОС (процедура 40006689044)",2022-04-26,78,9900000053,83,ЗК-Услуги-006,137097.28,106795.55,1,Исполнен
40004645450,Услуги Строительство и содержание дорог для ООО Удмуртэнергонефть (процедура 40004645450),2023-02-20,25,7705838531,64,ЗК-Услуги-004,133420.07,106362.62,1,Исполнен
40000982054,Услуги Зарезка боковых стволов (ЗБС) — УДМУРТНЕФТЬ-БУРЕНИЕ (№40000982054),2024-11-21,24,9900000259,56,ЗК-Услуги-002,124362.06,106287.9,1,Исполнен
40000982054,"Услуги Зарезка боковых стволов (ЗБС), филиал УДМУРТНЕФТЬ-БУРЕНИЕ (процедура 40000982054)",2024-11-21,24,9900000259,56,ЗК-Услуги-001,124362.06,106287.9,1,Исполнен
40000489723,Услуги Прочие геологические услуги для АО РН-Тверь (процедура 40000489723),2025-08-16,59,9900000049,99,ЗК-Услуги-001,85126.87,106257.71,1,Исполнен
40008130991,Услуги Сопровождение бурения — РН-ОХРАНА-АНГАРСК (№40008130991),2022-10-14,7,9900000105,57,ЗК-Услуги-010,130733.82,106115.26,1,Исполнен
40009900518,"Услуги Строительно-монтажные работы (СМР), филиал Уфимский филиал АО РН-ПН (процедура 40009900518)",2023-08-09,26,9900000064,72,ЗК-Услуги-003,131309.9,105482.36,1,Исполнен
40005438119,Услуги Прочие геологические услуги для РН-ОХРАНА-АНГАРСК (процедура 40005438119),2025-07-29,7,9900000055,99,ЗК-Услуги-004,93434.61,105336.94,1,В работе
40005438119,Услуги Прочие геологические услуги — РН-ОХРАНА-АНГАРСК (№40005438119),2025-07-29,7,9900000065,99,ЗК-Услуги-002,93434.61,105336.94,1,В работе
40002668603,"Услуги Сопровождение бурения, филиал ООО Удмуртэнергонефть (процедура 40002668603)",2025-04-20,25,7708639661,57,ЗК-Услуги-001,108295.9,103989.35,1,Исполнен
40006808470,Услуги Операторские и агентские услуги для ООО НЗМП (процедура 40006808470),2023-09-28,50,9900000050,70,ЗК-Услуги-004,90309.44,103730.7,1,Исполнен
40006808470,Услуги Операторские и агентские услуги — ООО НЗМП (№40006808470),2023-09-28,50,9900000112,70,ЗК-Услуги-007,90309.44,103730.7,1,Исполнен
40009845519,"Услуги Аренда и покупка имущества, филиал Туапсинский НПЗ (процедура 40009845519)",2022-06-26,29,9900000007,93,ЗК-Услуги-010,88993.91,103558.78,1,Исполнен
40009845519,Услуги Аренда и покупка имущества для Туапсинский НПЗ (процедура 40009845519),2022-06-26,29,9900000005,93,ЗК-Услуги-006,88993.91,103558.78,1,Исполнен
40009845519,Услуги Аренда и покупка имущества — Туапсинский НПЗ (№40009845519),2022-06-26,29,9900000049,93,ЗК-Услуги-006,88993.91,103558.78,1,Исполнен
40000283486,"Услуги Работа с гибкими трубами (ГНКТ), филиал РН-Краснодарнефтегаз (процедура 40000283486)",2023-04-01,14,9900000060,61,ЗК-Услуги-009,114161.88,103094.19,1,Исполнен
40008047901,Услуги Прочие нефтепромысловые услуги для Саратовнефтепродукт (процедура 40008047901),2024-12-29,67,9900000076,71,ЗК-Услуги-002,81962.08,102933.56,1,В работе
40008047901,Услуги Прочие нефтепромысловые услуги — Саратовнефтепродукт (№40008047901),2024-12-29,67,9900000140,71,ЗК-Услуги-004,81962.08,102933.56,1,В работе
40005780335,"Услуги Финансы и консалтинг, филиал АО РН-Ярославль (процедура 40005780335)",2024-06-09,43,1655142978,80,ЗК-Услуги-005,83276.47,102693.43,1,Исполнен
40005780335,Услуги Финансы и консалтинг для АО РН-Ярославль (процедура 40005780335),2024-06-09,43,9900000049,80,ЗК-Услуги-001,83276.47,102693.43,1,Исполнен
40008025575,Услуги Эксплуатационное бурение — Саратовнефтепродукт (№40008025575),2024-04-14,67,9900000077,55,ЗК-Услуги-008,108338.38,102596.96,1,Исполнен
