КодЗакупки,НазваниеЗакупки,ДатаЗакупки,КодФилиала,ИНН,КодГруппы,КодКомиссии,СуммаПлан,СуммаФакт,СтранаПроисхождения,ФлагИмпорта,СтатусКонтракта
40006403303,"Закупка Беспроводная связь, филиал ООО РН_БУНКЕР (процедура 40006403303)",2023-01-17,61,9900000062,3720,ЗК-МТР-004,167051.85,134846.76,Россия,0,Исполнен
40007222751,Закупка Керосин (осветительный) для АО РНПК (процедура 40007222751),2025-08-16,36,9900000147,2120,ЗК-МТР-002,121987.85,134730.84,Россия,0,Исполнен
40004148483,Закупка Щиты управления — ООО РН-Морской терминал Архангельск (№40004148483),2024-06-12,77,9900000182,3320,ЗК-МТР-005,105051.09,134586.92,Италия,1,Исполнен
40003648882,"Закупка Авиабензин, филиал Самаранефтепродукт АО (процедура 40003648882)",2024-01-28,19,9900000196,2010,ЗК-МТР-003,118753.66,134520.84,Германия,1,В работе
40002828921,Закупка Нефть (стабилизированная) для ПАО СаратовскийНПЗ (процедура 40002828921),2023-09-12,18,5603011386,1500,ЗК-МТР-006,151658.06,134483.08,Россия,0,Исполнен
40006070705,Закупка Моторные масла — ООО РН-СтройКонтроль (№40006070705),2025-12-19,48,9900000003,2410,ЗК-МТР-008,117425.5,134271.98,Россия,0,Расторгнут
40009661837,"Закупка Смазочные материалы, филиал АО РН-Няганьнефтегаз (процедура 40009661837)",2025-05-03,35,9900000119,2540,ЗК-МТР-007,134165.92,134070.21,Россия,0,Исполнен
40000583633,Закупка Крепежный и тампонажный цемент для АО РОСПАН ИНТЕРНЕШНЛ (процедура 40000583633),2022-01-18,41,9900000065,3530,ЗК-МТР-003,113911.24,133966.7,Россия,0,Исполнен
40006621440,Закупка Проводная связь — 6. ПАО АНК Башнефть (№40006621440),2025-07-28,17,7708084402,3740,ЗК-МТР-008,118749.36,133842.72,США,1,Исполнен
40007647337,"Закупка Полупроводники, филиал АО РН-Ярославль (процедура 40007647337)",2025-01-31,43,9900000231,3710,ЗК-МТР-002,104119.13,133724.11,Россия,0,Расторгнут
40008745308,Закупка Мазут металлургический для РН-ОХРАНА-АНГАРСК (процедура 40008745308),2024-12-19,7,9900000063,2320,ЗК-МТР-010,109692.44,133624.24,Россия,0,В работе
40007315133,Закупка Инженерные станции — 00_РН-Москва (№40007315133),2023-08-29,65,9900000217,3650,ЗК-МТР-009,178049.86,133580.55,Россия,0,В работе
40003348614,"Закупка Мазут металлургический, филиал АО Отрадненский ГПЗ (процедура 40003348614)",2024-01-04,55,9900000076,2320,ЗК-МТР-004,109254.96,133417.91,Россия,0,Исполнен
40005369175,Закупка Пакеры для СНКНГ Славнефть-Красноярскнефтегаз (процедура 40005369175),2022-03-12,21,9900000210,3370,ЗК-МТР-001,139449.34,133392.94,Россия,0,Исполнен
40005132966,Закупка Автозапчасти — Туапсинский НПЗ (№40005132966),2025-12-26,29,9900000035,3510,ЗК-МТР-008,144120.04,133297.49,Россия,0,Исполнен
40001975200,"Закупка Пакеры, филиал АО РН-Ярославль (процедура 40001975200)",2023-01-27,43,9900000161,3370,ЗК-МТР-007,114171.99,133019.6,Китай,1,Исполнен
40000449565,Закупка Крепежный и тампонажный цемент для ООО РН_БУНКЕР (процедура 40000449565),2023-10-01,61,9900000052,3530,ЗК-МТР-005,174324.42,132940.11,Россия,0,Исполнен
40001734416,Закупка Топливные присадки — РН-Морской_терминал_Находка (№40001734416),2024-01-15,72,9900000203,2720,ЗК-МТР-010,142595.3,132937.43,США,1,Исполнен
40001134719,"Закупка Прочее скважинное оборудование, филиал ООО ИК СИБИНТЕК (процедура 40001134719)",2023-09-04,80,9900000098,3460,ЗК-МТР-005,115345.8,132918.18,США,1,Исполнен
40002316962,Закупка Нестандартизированное оборудование для ВСНК (процедура 40002316962),2022-10-15,3,9900000066,3940,ЗК-МТР-007,152546.76,132800.5,США,1,Исполнен
40004282056,Закупка Мебель — РН-Морской_терминал_Находка (№40004282056),2025-10-02,72,9900000042,3830,ЗК-МТР-005,122089.54,132670.08,Китай,1,Исполнен
40005318567,"Закупка Спецтехника, филиал РН-Морской_терминал_Находка (процедура 40005318567)",2022-10-19,72,9900000112,3500,ЗК-МТР-008,131818.59,132589.45,Россия,0,В работе
40009164495,Закупка Программное обеспечение (ПО) для ООО Башнефть-Добыча (процедура 40009164495),2025-01-15,49,9900000056,3680,ЗК-МТР-006,164498.33,132455.61,Россия,0,Исполнен
40000949877,Закупка Компрессорные и турбинные масла — ООО СКН (№40000949877),2022-08-09,87,9900000069,2460,ЗК-МТР-005,178555.24,132316.76,Казахстан,1,В работе
40007355455,"Закупка Вентиляция и кондиционирование, филиал АО РОСПАН ИНТЕРНЕШНЛ (процедура 40007355455)",2025-03-01,41,9900000003,4020,ЗК-МТР-009,137775.4,132277.21,Германия,1,Исполнен
40002562091,Закупка Железобетонные изделия (ЖБИ) для ООО РН-Проектирование Добыча (процедура 40002562091),2025-01-30,37,9900000054,3910,ЗК-МТР-002,123417.24,132270.94,Китай,1,Исполнен
40002940120,Закупка Сварные трубы большого диаметра — АО КНП (№40002940120),2022-07-24,33,9900000052,3140,ЗК-МТР-001,694704.08,528375.8,Казахстан,1,Исполнен
40000049178,"Закупка Установки ЭЦН, филиал АЗКиОС (процедура 40000049178)",2023-03-08,78,9900000210,3290,ЗК-МТР-008,143498.17,132081.65,Нидерланды,1,Исполнен
40000857043,Закупка Мазут флотский для АО РОСПАН ИНТЕРНЕШНЛ (процедура 40000857043),2024-11-23,41,9900000052,2330,ЗК-МТР-003,122004.29,132075.26,Россия,0,Исполнен
40000008188,Закупка Дизтопливо зимнее — АООРЕНБУРГНЕФТЬ (№40000008188),2025-02-11,2,9900000074,2220,ЗК-МТР-007,159293.35,131859.51,Германия,1,Исполнен
40001160066,"Закупка Очистка буровых растворов, филиал ООО РН-Пожарная безопасность (процедура 40001160066)",2025-05-18,47,1655142978,3390,ЗК-МТР-010,173406.9,131850.66,Россия,0,Исполнен
40007974393,Закупка Буровой инструмент (калибраторы) для АнгараНефть (процедура 40007974393),2024-07-02,56,9900000071,3340,ЗК-МТР-008,161457.24,131822.19,Германия,1,Исполнен
40000269156,Закупка Мазут топочный — АО РОСПАН ИНТЕРНЕШНЛ (№40000269156),2025-01-13,41,7705838531,2310,ЗК-МТР-006,110070.15,131650.96,Россия,0,Исполнен
40001060155,"Закупка Устьевое оборудование, филиал ООО РН ВАНКОР (процедура 40001060155)",2024-04-25,68,9900000052,3400,ЗК-МТР-010,142076.12,131550.55,Россия,0,Исполнен
40009288840,Закупка Установки ЭЦН для АнгараНефть (процедура 40009288840),2022-06-15,56,9900000076,3290,ЗК-МТР-009,102044.6,131504.44,Россия,0,В работе
40002956880,Закупка Мазут топочный — 6. ПАО АНК Башнефть (№40002956880),2023-05-31,17,9900000231,2310,ЗК-МТР-007,108758.93,131290.37,Россия,0,В работе
40004067054,"Закупка Щиты управления, филиал АО РН-Няганьнефтегаз (процедура 40004067054)",2024-02-03,35,9900000067,3320,ЗК-МТР-010,112877.41,131106.36,Германия,1,В работе
40008533408,Закупка Прочие битумы для РН-Морской_терминал_Находка (процедура 40008533408),2022-08-25,72,9900000042,2640,ЗК-МТР-005,172117.97,131078.41,Турция,1,Исполнен
40000086100,Закупка Автобензин — АО СМНГШ (№40000086100),2023-11-01,79,9900000140,2020,ЗК-МТР-008,110492.41,130419.81,Китай,1,В работе
40003734032,"Закупка Пакеры, филиал 6. ПАО АНК Башнефть (процедура 40003734032)",2024-07-23,17,9900000168,3370,ЗК-МТР-002,158094.03,130269.62,Россия,0,Исполнен
40009192494,Закупка Вспомогательное буровое оборудование для ООО РН_БУНКЕР (процедура 40009192494),2022-02-10,61,9900000126,3450,ЗК-МТР-007,172937.96,130171.13,Россия,0,Исполнен
40003605887,Закупка Реактивное топливо — ООО РН-Пожарная безопасность (№40003605887),2025-05-16,47,9900000189,2110,ЗК-МТР-004,140410.06,130031.8,Россия,0,Исполнен
40000328797,"Закупка Радиолокационное оборудование, филиал Самотлорнефтегаз (процедура 40000328797)",2022-12-20,20,9900000140,3750,ЗК-МТР-009,143563.97,129686.86,Китай,1,Исполнен
40008636183,Закупка Фонтанная арматура для АО РН-Ярославль (процедура 40008636183),2025-10-03,43,9900000203,3260,ЗК-МТР-001,139390.48,129598.57,США,1,Исполнен
